brand,model,cores,base_clock,boost_clock,tdp,integrated_graphics,multithreading,price
amd,a10-5700,0.0476190476190476,{'cycles': 3400000000},,0.2037037037037037,radeon hd 7660d,False,0.0
amd,a10-5800k,0.0476190476190476,{'cycles': 3800000000},,0.3333333333333333,radeon hd 7660d,False,0.0
amd,a10-6700,0.0476190476190476,{'cycles': 3700000000},,0.2037037037037037,radeon hd 8670d,False,0.0
amd,a10-6700t,0.0476190476190476,{'cycles': 2500000000},{'cycles': 3500000000},0.1296296296296296,radeon hd 8650d,False,0.0
amd,a10-6790b,0.0476190476190476,{'cycles': 4000000000},{'cycles': 3500000000},0.3333333333333333,radeon hd 8670d,False,0.0
amd,a10-6790k,0.0476190476190476,{'cycles': 4000000000},{'cycles': 4300000000},0.3333333333333333,radeon hd 8670d,False,0.0
amd,a10-6800b,0.0476190476190476,{'cycles': 4099999999},{'cycles': 4400000000},0.3333333333333333,radeon hd 8670d,False,0.0
amd,a10-6800k,0.0476190476190476,{'cycles': 4099999999},{'cycles': 4400000000},0.3333333333333333,radeon hd 8670d,False,0.0
amd,a10-7700k,0.0476190476190476,{'cycles': 3400000000},{'cycles': 3800000000},0.3148148148148148,radeon r7 (on-die),False,0.0
amd,a10-7800,0.0476190476190476,{'cycles': 3500000000},{'cycles': 3900000000},0.2037037037037037,radeon r7 (on-die),False,0.0
amd,a10-7850k,0.0476190476190476,{'cycles': 3700000000},{'cycles': 4000000000},0.3148148148148148,radeon r7 (on-die),False,0.0
amd,a10-7860k,0.0476190476190476,{'cycles': 3600000000},{'cycles': 4000000000},0.2037037037037037,radeon r7 (on-die),False,0.0
amd,a10-7870k,0.0476190476190476,{'cycles': 3900000000},{'cycles': 4099999999},0.3148148148148148,radeon r7 (on-die),False,0.0
amd,a10-7890k,0.0476190476190476,{'cycles': 4099999999},{'cycles': 4300000000},0.3148148148148148,radeon r7 (on-die),False,0.0
amd,a10-9700,0.0476190476190476,{'cycles': 3500000000},{'cycles': 3800000000},0.2037037037037037,radeon r7 (on-die),False,0.0
amd,a10-9700e,0.0476190476190476,{'cycles': 3000000000},{'cycles': 3500000000},0.0925925925925925,radeon r7 (on-die),False,0.0
amd,a12-9800,0.0476190476190476,{'cycles': 3800000000},{'cycles': 4200000000},0.2037037037037037,radeon r7 (on-die),False,0.0
amd,a12-9800e,0.0476190476190476,{'cycles': 3100000000},{'cycles': 3800000000},0.0925925925925925,radeon r7 (on-die),False,0.0
amd,a4-3300,0.0158730158730158,{'cycles': 2500000000},{'cycles': 3800000000},0.2037037037037037,radeon hd 6410d,False,0.0
amd,a4-3400,0.0158730158730158,{'cycles': 2700000000},{'cycles': 3800000000},0.2037037037037037,radeon hd 6410d,False,0.0
amd,a4-3420,0.0158730158730158,{'cycles': 2800000000},{'cycles': 3800000000},0.2037037037037037,radeon hd 6410d,False,0.0
amd,a4-3450,0.0158730158730158,{'cycles': 2900000000},{'cycles': 3800000000},0.2037037037037037,radeon hd 6410d,False,0.0
amd,a4-4000,0.0158730158730158,{'cycles': 3000000000},{'cycles': 3800000000},0.2037037037037037,radeon hd 7480d,False,0.0
amd,a4-4020,0.0158730158730158,{'cycles': 3200000000},{'cycles': 3400000000},0.2037037037037037,radeon hd 7480d,False,0.0
amd,a4-5300,0.0158730158730158,{'cycles': 3400000000},{'cycles': 3400000000},0.2037037037037037,radeon hd 7480d,False,0.0
amd,a4-6300,0.0158730158730158,{'cycles': 3700000000},{'cycles': 3900000000},0.2037037037037037,radeon hd 8370d,False,0.0
amd,a4-6300b,0.0158730158730158,{'cycles': 3700000000},{'cycles': 3900000000},0.2037037037037037,radeon hd 8370d,False,0.0
amd,a4-6320,0.0158730158730158,{'cycles': 3800000000},{'cycles': 4000000000},0.2037037037037037,radeon hd 8370d,False,0.0
amd,a4-7300,0.0158730158730158,{'cycles': 3800000000},{'cycles': 4000000000},0.2037037037037037,radeon hd 8470d,False,0.0
amd,a6-3500,0.0317460317460317,{'cycles': 2100000000},{'cycles': 4000000000},0.2037037037037037,radeon hd 6530d,False,0.0
amd,a6-3650,0.0476190476190476,{'cycles': 2600000000},{'cycles': 4000000000},0.3333333333333333,radeon hd 6530d,False,0.0
amd,a6-3670k,0.0476190476190476,{'cycles': 2700000000},{'cycles': 4000000000},0.3333333333333333,radeon hd 6530d,False,0.0
amd,a6-5400k,0.0158730158730158,{'cycles': 3600000000},{'cycles': 4000000000},0.2037037037037037,radeon hd 7540d,False,0.0
amd,a6-6400k,0.0158730158730158,{'cycles': 3900000000},{'cycles': 4000000000},0.2037037037037037,radeon hd 8470d,False,0.0
amd,a6-6420k,0.0158730158730158,{'cycles': 4000000000},{'cycles': 4200000000},0.2037037037037037,radeon hd 8000 series,False,0.0
amd,a6-7400k,0.0158730158730158,{'cycles': 3500000000},{'cycles': 3900000000},0.2037037037037037,radeon r5 (on die),False,0.0
amd,a6-7470k,0.0158730158730158,{'cycles': 3700000000},{'cycles': 4000000000},0.2037037037037037,radeon r5 (on die),False,0.0
amd,a6-7480,0.0158730158730158,{'cycles': 3500000000},{'cycles': 3800000000},0.2037037037037037,radeon r5 (on die),False,0.0
amd,a6-9500,0.0158730158730158,{'cycles': 3500000000},{'cycles': 3800000000},0.2037037037037037,radeon r5 (on die),False,0.0
amd,a6-9500e,0.0158730158730158,{'cycles': 3000000000},{'cycles': 3400000000},0.0925925925925925,radeon r5 (on die),False,0.0
amd,a6-9550,0.0158730158730158,{'cycles': 3800000000},{'cycles': 4000000000},0.2037037037037037,radeon r5 (on die),False,0.0
amd,a8-3850,0.0476190476190476,{'cycles': 2900000000},{'cycles': 4000000000},0.3333333333333333,radeon hd 6550d,False,0.0
amd,a8-3870k,0.0476190476190476,{'cycles': 3000000000},{'cycles': 4000000000},0.3333333333333333,radeon hd 6550d,False,0.0
amd,a8-5500,0.0476190476190476,{'cycles': 3200000000},{'cycles': 4000000000},0.2037037037037037,radeon hd 7560d,False,0.0
amd,a8-5600k,0.0476190476190476,{'cycles': 3600000000},{'cycles': 4000000000},0.3333333333333333,radeon hd 7560d,False,0.0
amd,a8-6500,0.0476190476190476,{'cycles': 3500000000},{'cycles': 4000000000},0.2037037037037037,radeon hd 8570d,False,0.0
amd,a8-6600k,0.0476190476190476,{'cycles': 3900000000},{'cycles': 4000000000},0.3333333333333333,radeon hd 8570d,False,0.0
amd,a8-7600,0.0476190476190476,{'cycles': 3100000000},{'cycles': 3800000000},0.2037037037037037,radeon r7 (on-die),False,0.0
amd,a8-7650k,0.0476190476190476,{'cycles': 3300000000},{'cycles': 3700000000},0.3148148148148148,radeon r7 (on-die),False,0.0
amd,a8-7670k,0.0476190476190476,{'cycles': 3600000000},{'cycles': 3900000000},0.3148148148148148,radeon r7 (on-die),False,0.0
amd,a8-7680,0.0476190476190476,{'cycles': 3500000000},{'cycles': 3800000000},0.2037037037037037,radeon r7 (on-die),False,0.0
amd,a8-9600,0.0476190476190476,{'cycles': 3100000000},{'cycles': 3400000000},0.2037037037037037,radeon r7 (on-die),False,0.0
amd,athlon 200ge,0.0158730158730158,{'cycles': 3200000000},{'cycles': 3400000000},0.0925925925925925,radeon vega 3,True,0.0
amd,athlon 220ge,0.0158730158730158,{'cycles': 3400000000},{'cycles': 3400000000},0.0925925925925925,radeon vega 3,True,0.0
amd,athlon 240ge,0.0158730158730158,{'cycles': 3500000000},{'cycles': 3400000000},0.0925925925925925,radeon vega 3,True,0.0
amd,athlon 3000g,0.0158730158730158,{'cycles': 3500000000},{'cycles': 3400000000},0.0925925925925925,radeon vega 3,True,0.0
amd,athlon 5370,0.0476190476190476,{'cycles': 2200000000},{'cycles': 3400000000},0.0555555555555555,radeon r3 (on die),False,0.0
amd,athlon ii 160u,0.0,{'cycles': 1800000000},{'cycles': 3400000000},0.037037037037037,radeon r3 (on die),False,0.0
amd,athlon ii x2 215,0.0158730158730158,{'cycles': 2700000000},{'cycles': 3400000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon ii x2 220,0.0158730158730158,{'cycles': 2800000000},{'cycles': 3400000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon ii x2 221,0.0158730158730158,{'cycles': 2800000000},{'cycles': 3400000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon ii x2 235e,0.0158730158730158,{'cycles': 2700000000},{'cycles': 3400000000},0.1296296296296296,radeon r3 (on die),False,0.0
amd,athlon ii x2 240,0.0158730158730158,{'cycles': 2800000000},{'cycles': 3400000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon ii x2 240e,0.0158730158730158,{'cycles': 2800000000},{'cycles': 3400000000},0.1296296296296296,radeon r3 (on die),False,0.0
amd,athlon ii x2 245,0.0158730158730158,{'cycles': 2900000000},{'cycles': 3400000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon ii x2 245e,0.0158730158730158,{'cycles': 2900000000},{'cycles': 3400000000},0.1296296296296296,radeon r3 (on die),False,0.0
amd,athlon ii x2 250,0.0158730158730158,{'cycles': 3000000000},{'cycles': 3400000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon ii x2 250u,0.0158730158730158,{'cycles': 1600000000},{'cycles': 3400000000},0.0555555555555555,radeon r3 (on die),False,0.0
amd,athlon ii x2 255,0.0158730158730158,{'cycles': 3100000000},{'cycles': 3400000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon ii x2 260,0.0158730158730158,{'cycles': 3200000000},{'cycles': 3400000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon ii x2 260u,0.0158730158730158,{'cycles': 1800000000},{'cycles': 3400000000},0.0555555555555555,radeon r3 (on die),False,0.0
amd,athlon ii x2 265,0.0158730158730158,{'cycles': 3200000000},{'cycles': 3400000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon ii x2 270,0.0158730158730158,{'cycles': 3400000000},{'cycles': 3400000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon ii x3 400e,0.0317460317460317,{'cycles': 2200000000},{'cycles': 3400000000},0.1296296296296296,radeon r3 (on die),False,0.0
amd,athlon ii x3 405e,0.0317460317460317,{'cycles': 2300000000},{'cycles': 3400000000},0.1296296296296296,radeon r3 (on die),False,0.0
amd,athlon ii x3 415e,0.0317460317460317,{'cycles': 2500000000},{'cycles': 3400000000},0.1296296296296296,radeon r3 (on die),False,0.0
amd,athlon ii x3 425,0.0317460317460317,{'cycles': 2700000000},{'cycles': 3400000000},0.3148148148148148,radeon r3 (on die),False,0.0
amd,athlon ii x3 435,0.0317460317460317,{'cycles': 2900000000},{'cycles': 3400000000},0.3148148148148148,radeon r3 (on die),False,0.0
amd,athlon ii x3 440,0.0317460317460317,{'cycles': 3000000000},{'cycles': 3400000000},0.3148148148148148,radeon r3 (on die),False,0.0
amd,athlon ii x3 445,0.0317460317460317,{'cycles': 3100000000},{'cycles': 3400000000},0.3148148148148148,radeon r3 (on die),False,0.0
amd,athlon ii x3 450,0.0317460317460317,{'cycles': 3200000000},{'cycles': 3400000000},0.3148148148148148,radeon r3 (on die),False,0.0
amd,athlon ii x3 455,0.0317460317460317,{'cycles': 3300000000},{'cycles': 3400000000},0.3148148148148148,radeon r3 (on die),False,0.0
amd,athlon ii x3 460,0.0317460317460317,{'cycles': 3400000000},{'cycles': 3400000000},0.3148148148148148,radeon r3 (on die),False,0.0
amd,athlon ii x4 600e,0.0476190476190476,{'cycles': 2200000000},{'cycles': 3400000000},0.1296296296296296,radeon r3 (on die),False,0.0
amd,athlon ii x4 605e,0.0476190476190476,{'cycles': 2300000000},{'cycles': 3400000000},0.1296296296296296,radeon r3 (on die),False,0.0
amd,athlon ii x4 610e,0.0476190476190476,{'cycles': 2400000000},{'cycles': 3400000000},0.1296296296296296,radeon r3 (on die),False,0.0
amd,athlon ii x4 620,0.0476190476190476,{'cycles': 2600000000},{'cycles': 3400000000},0.3148148148148148,radeon r3 (on die),False,0.0
amd,athlon ii x4 630,0.0476190476190476,{'cycles': 2800000000},{'cycles': 3400000000},0.3148148148148148,radeon r3 (on die),False,0.0
amd,athlon ii x4 631,0.0476190476190476,{'cycles': 2600000000},{'cycles': 3400000000},0.3333333333333333,radeon r3 (on die),False,0.0
amd,athlon ii x4 635,0.0476190476190476,{'cycles': 2900000000},{'cycles': 3400000000},0.3148148148148148,radeon r3 (on die),False,0.0
amd,athlon ii x4 638,0.0476190476190476,{'cycles': 2700000000},{'cycles': 3400000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon ii x4 640,0.0476190476190476,{'cycles': 3000000000},{'cycles': 3400000000},0.3148148148148148,radeon r3 (on die),False,0.0
amd,athlon ii x4 641,0.0476190476190476,{'cycles': 2800000000},{'cycles': 3400000000},0.3333333333333333,radeon r3 (on die),False,0.0
amd,athlon ii x4 645,0.0476190476190476,{'cycles': 3100000000},{'cycles': 3400000000},0.3148148148148148,radeon r3 (on die),False,0.0
amd,athlon ii x4 651,0.0476190476190476,{'cycles': 3000000000},{'cycles': 3400000000},0.3333333333333333,radeon r3 (on die),False,0.0
amd,athlon ii x4 651k,0.0476190476190476,{'cycles': 3000000000},{'cycles': 3400000000},0.3333333333333333,radeon r3 (on die),False,0.0
amd,athlon x2 340,0.0158730158730158,{'cycles': 3200000000},{'cycles': 3400000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon x2 350,0.0158730158730158,{'cycles': 3500000000},{'cycles': 3900000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon x2 370k,0.0158730158730158,{'cycles': 4200000000},{'cycles': 3900000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon x2 450,0.0158730158730158,{'cycles': 3500000000},{'cycles': 3900000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon x4 530,0.0476190476190476,{'cycles': 2000000000},{'cycles': 3900000000},0.0555555555555555,radeon r3 (on die),False,0.0
amd,athlon x4 550,0.0476190476190476,{'cycles': 2200000000},{'cycles': 3900000000},0.0555555555555555,radeon r3 (on die),False,0.0
amd,athlon x4 740,0.0476190476190476,{'cycles': 3200000000},{'cycles': 3900000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon x4 750k,0.0476190476190476,{'cycles': 3400000000},{'cycles': 3900000000},0.3333333333333333,radeon r3 (on die),False,0.0
amd,athlon x4 760k,0.0476190476190476,{'cycles': 3800000000},{'cycles': 4099999999},0.3333333333333333,radeon r3 (on die),False,0.0
amd,athlon x4 840,0.0476190476190476,{'cycles': 3100000000},{'cycles': 3800000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon x4 845,0.0476190476190476,{'cycles': 3500000000},{'cycles': 3800000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon x4 860k,0.0476190476190476,{'cycles': 3700000000},{'cycles': 4000000000},0.3148148148148148,radeon r3 (on die),False,0.0
amd,athlon x4 870k,0.0476190476190476,{'cycles': 3900000000},{'cycles': 4099999999},0.3148148148148148,radeon r3 (on die),False,0.0
amd,athlon x4 880k,0.0476190476190476,{'cycles': 4000000000},{'cycles': 4200000000},0.3148148148148148,radeon r3 (on die),False,0.0
amd,athlon x4 940,0.0476190476190476,{'cycles': 3200000000},{'cycles': 3600000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon x4 950,0.0476190476190476,{'cycles': 3500000000},{'cycles': 3800000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,athlon x4 970,0.0476190476190476,{'cycles': 3800000000},{'cycles': 4000000000},0.2037037037037037,radeon r3 (on die),False,0.0
amd,e-series e-450,0.0158730158730158,{'cycles': 1650000000},{'cycles': 4000000000},0.0296296296296296,radeon r3 (on die),False,0.0
amd,e2-3200,0.0158730158730158,{'cycles': 2400000000},{'cycles': 4000000000},0.2037037037037037,radeon hd 6370d,False,0.0
amd,fx-4100,0.0476190476190476,{'cycles': 3600000000},{'cycles': 4000000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,fx-4130,0.0476190476190476,{'cycles': 3800000000},{'cycles': 4000000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,fx-4150,0.0476190476190476,{'cycles': 4000000000},{'cycles': 4099999999},0.4259259259259259,radeon hd 6370d,False,0.0
amd,fx-4170,0.0476190476190476,{'cycles': 4200000000},{'cycles': 4099999999},0.4259259259259259,radeon hd 6370d,False,0.0
amd,fx-4200,0.0476190476190476,{'cycles': 3300000000},{'cycles': 4099999999},0.4259259259259259,radeon hd 6370d,False,0.0
amd,fx-4300,0.0476190476190476,{'cycles': 3800000000},{'cycles': 4099999999},0.3148148148148148,radeon hd 6370d,False,0.0
amd,fx-4320,0.0476190476190476,{'cycles': 4000000000},{'cycles': 4200000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,fx-4350,0.0476190476190476,{'cycles': 4200000000},{'cycles': 4200000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,fx-6100,0.0793650793650793,{'cycles': 3300000000},{'cycles': 4200000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,fx-6120,0.0793650793650793,{'cycles': 3500000000},{'cycles': 4099999999},0.3148148148148148,radeon hd 6370d,False,0.0
amd,fx-6130,0.0793650793650793,{'cycles': 3600000000},{'cycles': 3900000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,fx-6200,0.0793650793650793,{'cycles': 3800000000},{'cycles': 3900000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,fx-6300,0.0793650793650793,{'cycles': 3500000000},{'cycles': 3900000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,fx-6350,0.0793650793650793,{'cycles': 3900000000},{'cycles': 3900000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,fx-8100,0.1111111111111111,{'cycles': 2800000000},{'cycles': 3900000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,fx-8120,0.1111111111111111,{'cycles': 3100000000},{'cycles': 3900000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,fx-8140,0.1111111111111111,{'cycles': 3200000000},{'cycles': 4099999999},0.3148148148148148,radeon hd 6370d,False,0.0
amd,fx-8150,0.1111111111111111,{'cycles': 3600000000},{'cycles': 4099999999},0.4259259259259259,radeon hd 6370d,False,0.0
amd,fx-8300,0.1111111111111111,{'cycles': 3300000000},{'cycles': 4099999999},0.3148148148148148,radeon hd 6370d,False,0.0
amd,fx-8310,0.1111111111111111,{'cycles': 3400000000},{'cycles': 4300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,fx-8320,0.1111111111111111,{'cycles': 3500000000},{'cycles': 4300000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,fx-8320e,0.1111111111111111,{'cycles': 3200000000},{'cycles': 4000000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,fx-8350,0.1111111111111111,{'cycles': 4000000000},{'cycles': 4000000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,fx-8370,0.1111111111111111,{'cycles': 4000000000},{'cycles': 4300000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,fx-8370e,0.1111111111111111,{'cycles': 3300000000},{'cycles': 4300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,fx-9370,0.1111111111111111,{'cycles': 4400000000},{'cycles': 4700000000},0.7777777777777779,radeon hd 6370d,False,0.0
amd,fx-9590,0.1111111111111111,{'cycles': 4700000000},{'cycles': 5000000000},0.7777777777777779,radeon hd 6370d,False,0.0
amd,opteron 4386,0.1111111111111111,{'cycles': 3100000000},{'cycles': 3800000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,opteron 6320,0.1111111111111111,{'cycles': 2800000000},{'cycles': 3300000000},0.3888888888888889,radeon hd 6370d,False,0.0
amd,opteron 6328,0.1111111111111111,{'cycles': 3200000000},{'cycles': 3800000000},0.3888888888888889,radeon hd 6370d,False,0.0
amd,opteron 6344,0.1746031746031746,{'cycles': 2600000000},{'cycles': 3200000000},0.3888888888888889,radeon hd 6370d,False,0.0
amd,opteron 6378,0.238095238095238,{'cycles': 2400000000},{'cycles': 3300000000},0.3888888888888889,radeon hd 6370d,False,0.0
amd,phenom ii x2 545,0.0158730158730158,{'cycles': 3000000000},{'cycles': 3300000000},0.2592592592592592,radeon hd 6370d,False,0.0
amd,phenom ii x2 550,0.0158730158730158,{'cycles': 3100000000},{'cycles': 3300000000},0.2592592592592592,radeon hd 6370d,False,0.0
amd,phenom ii x2 550 black,0.0158730158730158,{'cycles': 3100000000},{'cycles': 3300000000},0.2592592592592592,radeon hd 6370d,False,0.0
amd,phenom ii x2 555 black,0.0158730158730158,{'cycles': 3200000000},{'cycles': 3300000000},0.2592592592592592,radeon hd 6370d,False,0.0
amd,phenom ii x2 560 black,0.0158730158730158,{'cycles': 3300000000},{'cycles': 3300000000},0.2592592592592592,radeon hd 6370d,False,0.0
amd,phenom ii x2 565 black,0.0158730158730158,{'cycles': 3400000000},{'cycles': 3300000000},0.2592592592592592,radeon hd 6370d,False,0.0
amd,phenom ii x2 b59,0.0158730158730158,{'cycles': 3400000000},{'cycles': 3300000000},0.2592592592592592,radeon hd 6370d,False,0.0
amd,phenom ii x3 705e,0.0317460317460317,{'cycles': 2500000000},{'cycles': 3300000000},0.2037037037037037,radeon hd 6370d,False,0.0
amd,phenom ii x3 710,0.0317460317460317,{'cycles': 2600000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x3 715 black,0.0317460317460317,{'cycles': 2800000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x3 720,0.0317460317460317,{'cycles': 2800000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x3 720 black,0.0317460317460317,{'cycles': 2800000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x3 740 black,0.0317460317460317,{'cycles': 3000000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x4 805,0.0476190476190476,{'cycles': 2500000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x4 810,0.0476190476190476,{'cycles': 2600000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x4 820,0.0476190476190476,{'cycles': 2800000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x4 830,0.0476190476190476,{'cycles': 2800000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x4 840,0.0476190476190476,{'cycles': 3200000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x4 905e,0.0476190476190476,{'cycles': 2500000000},{'cycles': 3300000000},0.2037037037037037,radeon hd 6370d,False,0.0
amd,phenom ii x4 910,0.0476190476190476,{'cycles': 2600000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x4 910e,0.0476190476190476,{'cycles': 2600000000},{'cycles': 3300000000},0.2037037037037037,radeon hd 6370d,False,0.0
amd,phenom ii x4 920,0.0476190476190476,{'cycles': 2800000000},{'cycles': 3300000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,phenom ii x4 925,0.0476190476190476,{'cycles': 2800000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x4 940 black,0.0476190476190476,{'cycles': 3000000000},{'cycles': 3300000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,phenom ii x4 945,0.0476190476190476,{'cycles': 3000000000},{'cycles': 3300000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,phenom ii x4 955,0.0476190476190476,{'cycles': 3200000000},{'cycles': 3300000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,phenom ii x4 955 black,0.0476190476190476,{'cycles': 3200000000},{'cycles': 3300000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,phenom ii x4 960t black,0.0476190476190476,{'cycles': 3000000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x4 965,0.0476190476190476,{'cycles': 3400000000},{'cycles': 3300000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,phenom ii x4 965 black,0.0476190476190476,{'cycles': 3400000000},{'cycles': 3300000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,phenom ii x4 965 black (140w),0.0476190476190476,{'cycles': 3400000000},{'cycles': 3300000000},0.4814814814814814,radeon hd 6370d,False,0.0
amd,phenom ii x4 970,0.0476190476190476,{'cycles': 3500000000},{'cycles': 3300000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,phenom ii x4 970 black,0.0476190476190476,{'cycles': 3500000000},{'cycles': 3300000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,phenom ii x4 975,0.0476190476190476,{'cycles': 3600000000},{'cycles': 3300000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,phenom ii x4 980 black,0.0476190476190476,{'cycles': 3700000000},{'cycles': 3300000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,phenom ii x4 b99,0.0476190476190476,{'cycles': 3300000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x6 1035t,0.0793650793650793,{'cycles': 2600000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x6 1045t,0.0793650793650793,{'cycles': 2700000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x6 1055t,0.0793650793650793,{'cycles': 2800000000},{'cycles': 3300000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,phenom ii x6 1065t,0.0793650793650793,{'cycles': 2700000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x6 1075t,0.0793650793650793,{'cycles': 3000000000},{'cycles': 3300000000},0.3148148148148148,radeon hd 6370d,False,0.0
amd,phenom ii x6 1090t black,0.0793650793650793,{'cycles': 3200000000},{'cycles': 3300000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,phenom ii x6 1100t black,0.0793650793650793,{'cycles': 3300000000},{'cycles': 3300000000},0.4259259259259259,radeon hd 6370d,False,0.0
amd,pro a10-7800b,0.0476190476190476,{'cycles': 3500000000},{'cycles': 3900000000},0.2037037037037037,radeon r7 (on-die),False,0.0
amd,pro a10-7850b,0.0476190476190476,{'cycles': 3700000000},{'cycles': 4000000000},0.3148148148148148,radeon r7 (on-die),False,0.0
amd,pro a4-7300b,0.0158730158730158,{'cycles': 3800000000},{'cycles': 4000000000},0.2037037037037037,radeon hd 8470d,False,0.0
amd,pro a6-7400b,0.0158730158730158,{'cycles': 3500000000},{'cycles': 3900000000},0.2037037037037037,radeon r5 (on die),False,0.0
amd,pro a8-7600b,0.0476190476190476,{'cycles': 3100000000},{'cycles': 3800000000},0.2037037037037037,radeon r7 (on-die),False,0.0
amd,ryzen 3 1200 (12nm),0.0476190476190476,{'cycles': 3100000000},{'cycles': 3400000000},0.2037037037037037,radeon r7 (on-die),False,0.0
amd,ryzen 3 1200 (14nm),0.0476190476190476,{'cycles': 3100000000},{'cycles': 3400000000},0.2037037037037037,radeon r7 (on-die),False,0.0
amd,ryzen 3 1300x,0.0476190476190476,{'cycles': 3500000000},{'cycles': 3700000000},0.2037037037037037,radeon r7 (on-die),False,0.0
amd,ryzen 3 2200g,0.0476190476190476,{'cycles': 3500000000},{'cycles': 3700000000},0.2037037037037037,radeon vega 8,False,0.0
amd,ryzen 3 3100,0.0476190476190476,{'cycles': 3600000000},{'cycles': 3900000000},0.2037037037037037,radeon vega 8,True,0.0
amd,ryzen 3 3200g,0.0476190476190476,{'cycles': 3600000000},{'cycles': 4000000000},0.2037037037037037,radeon vega 8,False,0.0
